Cell-Cell contact name,Contact mean value,Normality test P-value,Contact Time Point,Relative Contact Area
ABprpapaap->ABprppaapa,1073.27170565,0.0400942557633,6.51648351648,0.103686108516
Cappa->Dapp,2549.50916045,1.0756256497e-12,20.989010989,0.172533655317
MSaapp->MSpapap,3541.27628958,0.0357610974931,6.37362637363,0.187430299734
ABalpap->ABalppa,6239.11287372,0.416535607574,18.4175824176,0.143105697019
ABarpppp->Cpaaa,5002.02365159,0.996473885723,9.24175824176,0.209859088279
ABplpppap->ABplppppa,1292.26980054,3.27404814983e-08,19.021978022,0.0900945867564
Da->ABplpppp,5624.77244184,0.00011249613242,15.9450549451,0.191311498852
ABprapp->ABprpaa,4049.2721015,0.0070014951184,16.2747252747,0.0972145648343
MSaapaa->MSaaapp,2087.28239518,0.0614428452682,25.2307692308,0.118914680426
ABprap->ABprpp,5782.97173103,0.383674644782,13.1538461538,0.0937370159677
ABprap->Cpa,10668.6953709,0.0021104573477,5.12087912088,0.164242410985
ABalpaappa->ABalaaaalp,2108.2442277,0.425509399051,9.35164835165,0.174092592543
ABalaaaal->MSaaaaa,1005.3919574,0.0120529928926,16.0,0.0718332244161
ABarpaaa->ABalapaa,2354.16723062,0.470699775978,18.7142857143,0.103028954308
ABalaapap->MSpaaaa,1221.11701187,0.553466592131,15.967032967,0.0840732760042
ABalaapap->ABpraaaaa,2416.87474479,2.02301728478e-05,33.5164835165,0.145716190114
ABarapapp->ABaraappp,1485.27110522,0.771719296587,18.5494505495,0.0971706111514
ABplpapaa->ABalppappp,2347.10182796,0.0461774322151,5.30769230769,0.154458720295
ABarppaa->ABalappp,1924.4948004,0.676497859911,10.1648351648,0.0963058135226
Caaapa->Cpaapp,2208.00651017,0.97914981063,18.8351648352,0.167355302712
MSaapaap->MSaapapa,1260.60704518,0.0664774073818,8.86813186813,0.10595120159
Cpapa->Cpppp,902.305813744,0.0412933701224,12.1758241758,0.0861231538451
Cpapa->Cpppa,2174.49699845,0.683547197746,25.989010989,0.134597115245
ABalpaapp->ABalppaaa,1735.26581706,0.368916753357,21.967032967,0.11219579488
ABarpapp->ABarppaa,2504.16852562,0.0991283222221,15.3076923077,0.104057669361
ABalppapp->ABplpapaa,3117.26886906,0.161508570238,29.8901098901,0.16988631554
ABarapaap->ABaraaapp,1400.57091512,0.466003943198,21.4835164835,0.0924520742715
MSapapa->MSappaa,1427.01975265,0.979128122682,22.1318681319,0.101125398544
ABarpa->ABplap,7122.47017275,0.633256441891,15.967032967,0.105759773778
ABprppaaa->ABprppapaa,1922.40609087,0.279855707789,6.85714285714,0.153118451299
EMS->P2,34105.8126374,0.0736239711712,2.41758241758,0.189151403268
Cpp->Da,5127.81716389,0.462134534305,10.6043956044,0.120156358284
MSpaaap->MSpaapa,2498.08430459,0.17601934247,25.8901098901,0.144073275273
ABprppaaa->ABprpaappp,1609.52884443,0.803259879311,10.8791208791,0.123452375477
ABarpappa->ABpraapap,1476.6795545,0.0526177927725,17.7032967033,0.118072045681
ABarpappa->ABpraapaa,1625.6466287,0.567998832059,22.2307692308,0.110061379239
MSaaa->ABalpapp,4046.47745226,0.0507932486529,7.25274725275,0.130294737902
MSaaa->ABalpapa,4005.5757734,0.863481127936,7.35164835165,0.128560521651
MSaap->MSpaa,5720.07997559,0.851018315356,18.7692307692,0.15086841741
ABplppppap->ABplpppaap,1661.36837168,0.0462889629812,14.4615384615,0.133007349557
ABplap->ABplpa,5569.36517448,0.685571775014,14.1538461538,0.0857957530937
Eal->ABplappp,2181.06878043,0.0313476391007,8.7032967033,0.0949462738795
ABplaapp->ABplappa,4286.10701015,0.819739681318,21.3406593407,0.146901853947
ABalapapap->ABplaaaaaa,2129.2150376,0.00104541562569,10.9120879121,0.173686118557
ABarp->Ca,14731.8830586,0.00081634160294,4.52747252747,0.151106614748
Da->Z2,6123.09993876,0.00123591706645,8.58241758242,0.213642986221
ABaraappa->ABaraapap,2338.28016267,0.0335756634833,28.7472527473,0.132529638671
ABalpppppp->ABplaappaa,1282.32889481,0.070225713842,14.9120879121,0.104074725943
ABalpppppp->ABplaappap,1335.20309989,0.594826781877,14.7692307692,0.110936469613
Cpappd->ABprapappp,1648.37937035,0.194432418377,12.3406593407,0.135412572533
ABpraapp->ABprapap,2416.05358367,0.795535685615,16.2637362637,0.102492963149
ABprapaap->ABarppppa,2981.61041616,0.484838599649,33.9340659341,0.179962522996
ABplpp->Cap,10086.0015408,0.000931225345816,6.12087912088,0.159539503398
ABprppppa->ABprppaap,1287.40376861,0.37707383152,16.6593406593,0.0891730564919
Eala->MSaaapp,2256.7141827,3.03906622122e-05,27.2747252747,0.132671877126
ABarappa->ABprpaaa,2202.25892501,0.505171369104,13.9120879121,0.0997057202363
ABarappa->ABpraapa,2171.29870767,0.409462562162,9.96703296703,0.094102620493
ABplppp->Epl,4357.14019578,0.024728455472,13.8571428571,0.105722542686
ABaraapapp->MSaaapap,1187.57404853,0.0856614656917,12.3076923077,0.099492041681
ABprpap->ABprppa,3845.55846795,0.0194315668718,17.5164835165,0.0919448078479
ABprpap->Epr,3776.46906691,0.890324570271,12.0769230769,0.0980789381225
ABprpap->ABprppp,6178.89482704,0.373796052732,18.7252747253,0.140698255552
ABalpapap->ABalpappap,1976.67521379,0.309304570148,5.48351648352,0.122031540643
ABpraap->MSppa,4638.90411017,0.00882664998497,9.96703296703,0.110817314992
ABarappppa->ABarapppap,1460.77716266,0.0186283495795,14.5714285714,0.120282782869
ABprpaaaa->ABarapppa,2226.438669,0.0115959197594,29.6813186813,0.126743147136
ABpraaapa->ABpraapaa,1959.1031601,0.73809394941,24.967032967,0.128662233078
ABplppppaa->ABplpapapp,1989.20112462,0.132687386447,15.7252747253,0.156282170181
MSpapa->MSpaap,3803.97095727,0.86505694291,20.2637362637,0.148861242587
Dapp->Daap,1099.26312862,0.0477248337464,14.1758241758,0.0990482016943
E->C,11113.787661,0.162576515655,8.35164835165,0.089283196935
ABalppappp->ABplpaaaap,1029.91109185,0.509093897952,13.0769230769,0.090186360767
MSppp->MSpapp,4723.44128022,0.855641598118,2.64835164835,0.162081950356
ABprpaapa->ABpraappa,1598.86376548,0.33590727563,23.4285714286,0.1013078154
Cpppp->Cppap,2993.83273523,0.142809390118,33.6153846154,0.182765255735
ABarpppapp->ABarppppap,2286.72738478,0.302290483792,8.32967032967,0.191035615601
MSap->ABplpap,7236.70334063,0.667785008517,7.54945054945,0.156219617889
MSap->ABalppp,7612.30233543,0.489563227218,7.64835164835,0.163177304292
Epra->Dppa,1806.00710773,0.413642340474,16.6153846154,0.128215724209
ABplaaaaap->ABplaaaapa,1977.56978811,0.0152247774564,13.4175824176,0.158213729218
ABplaaaaap->ABplaapaap,1182.41761679,0.133412781872,11.5714285714,0.099304532578
Epra->MSppppp,1306.32590554,0.773022745392,14.1428571429,0.10832396682
ABplppapa->Daaa,1267.37817783,0.193705805635,9.01098901099,0.0875578286498
Epla->Dap,1529.68165254,0.716674063044,9.3956043956,0.121263187114
Cppap->Cpppap,1535.85657509,0.122617828234,7.54945054945,0.128779042616
ABaraaapap->ABarapaaaa,1226.57387686,0.689308852576,8.93406593407,0.107332711401
ABprpapaa->ABarapppp,1681.6210065,0.179407614426,24.3516483516,0.10422031518
ABprpapaa->ABarappap,2206.71505741,0.351182184559,29.5824175824,0.127648895964
ABalppappa->ABalppapap,1730.67971642,0.00660090108088,15.6483516484,0.137345548357
ABprpappa->ABarappap,1524.68211882,0.144956249759,15.7802197802,0.103716283037
ABarpaapap->ABplaaaapp,2309.9634695,0.164249811199,14.8681318681,0.183304994396
ABplapp->ABplppa,5219.46199171,0.00694132742601,16.3186813187,0.12754528249
ABplapp->ABplpaa,4885.48795767,0.00109864383346,17.8791208791,0.11129607718
ABplppaaa->ABplpaaapp,1936.24025645,0.877989674229,10.4065934066,0.145448897619
ABaraaa->ABalaaa,4626.57567016,0.350211122191,18.7032967033,0.10757004308
ABaraaaap->ABaraapaaa,1249.97839412,0.0960743101879,12.6593406593,0.0990184646037
Eal->MSapp,3339.48201407,0.181461423386,16.5384615385,0.0983370642139
Epla->Z2,1985.47931303,0.339292456939,38.043956044,0.12201410487
ABaraaaa->ABaraaapa,3174.90773485,0.704659883942,6.02197802198,0.148368840955
ABplapaaap->ABplapaapa,2636.84878884,0.336649753148,11.7912087912,0.214023386719
ABaraapa->MSaaaa,3153.38737116,0.930796764241,16.8131868132,0.117513411769
ABpraapp->ABprapaa,3859.14336475,0.919549660878,22.7472527473,0.134932403727
